timestamp,open,high,low,close,volume
2026-02-10 15:00:00,68426.3,69485.0,68258.7,69251.5,19063.302
2026-02-10 16:00:00,69251.4,69778.0,68889.7,69473.5,10899.266
2026-02-10 17:00:00,69473.5,69957.9,69267.8,69886.6,8006.235
2026-02-10 18:00:00,69886.5,69910.1,68555.6,68860.0,10012.65
2026-02-10 19:00:00,68860.0,69278.2,68658.9,69031.4,5821.034
2026-02-10 20:00:00,69031.3,69116.9,68585.6,68719.2,4464.833
2026-02-10 21:00:00,68719.2,68980.0,68322.1,68623.3,4547.422
2026-02-10 22:00:00,68623.3,68833.5,68526.6,68662.7,2536.382
2026-02-10 23:00:00,68662.7,68830.8,68468.9,68805.3,2189.854
2026-02-11 00:00:00,68805.3,69218.3,68750.0,69156.8,3950.544
2026-02-11 01:00:00,69156.9,69262.7,68868.8,68947.5,2672.496
2026-02-11 02:00:00,68947.5,69132.7,68563.8,68641.3,3918.734
2026-02-11 03:00:00,68641.3,68718.0,67951.8,68143.6,8603.423
2026-02-11 04:00:00,68143.6,68288.0,67320.0,67548.8,13524.481
2026-02-11 05:00:00,67548.8,67781.4,67357.0,67367.8,5558.451
2026-02-11 06:00:00,67367.8,67463.4,66511.0,66788.0,15850.0
2026-02-11 07:00:00,66786.3,67225.0,66600.1,67000.0,8187.628
2026-02-11 08:00:00,67000.0,67094.4,66755.2,66950.3,5194.714
2026-02-11 09:00:00,66950.3,67085.5,66682.1,66848.6,4120.254
2026-02-11 10:00:00,66848.6,66864.8,66342.6,66506.0,8850.049
2026-02-11 11:00:00,66506.1,67087.4,66477.9,67023.0,7071.645
2026-02-11 12:00:00,67022.9,67400.0,66922.5,67099.2,9017.22
2026-02-11 13:00:00,67099.2,67638.4,66757.9,67424.2,16779.184
2026-02-11 14:00:00,67424.1,68821.1,66400.0,66559.9,39554.805
2026-02-11 15:00:00,66559.8,66788.7,65718.5,66489.3,29237.621
2026-02-11 16:00:00,66489.4,67250.0,65910.0,66008.0,16888.019
2026-02-11 17:00:00,66008.0,66895.0,65834.5,66489.1,11145.115
2026-02-11 18:00:00,66489.1,67274.6,66114.5,67239.2,8778.468
2026-02-11 19:00:00,67239.2,67831.4,67069.4,67547.7,10690.909
2026-02-11 20:00:00,67547.6,67720.0,67138.4,67523.2,5348.964
2026-02-11 21:00:00,67523.3,68315.0,67371.5,67780.6,10323.114
2026-02-11 22:00:00,67780.6,67844.1,67352.6,67392.0,4026.619
2026-02-11 23:00:00,67392.1,67528.7,66757.4,67054.4,7333.067
2026-02-12 00:00:00,67054.8,67685.0,67016.6,67431.6,6121.49
2026-02-12 01:00:00,67431.7,68021.0,67430.5,67668.4,6103.855
2026-02-12 02:00:00,67668.3,67769.1,67370.7,67408.3,4180.768
2026-02-12 03:00:00,67408.3,67564.1,67267.1,67550.2,2723.961
2026-02-12 04:00:00,67550.3,67659.6,66962.8,66989.9,6024.71
2026-02-12 05:00:00,66989.8,67178.2,66640.0,67110.1,5661.38
2026-02-12 06:00:00,67110.1,67329.0,66976.8,67096.1,3145.66
2026-02-12 07:00:00,67096.1,67296.8,66902.6,67181.5,3137.466
2026-02-12 08:00:00,67181.5,67313.9,66860.0,67107.3,3535.509
2026-02-12 09:00:00,67107.4,67699.9,67012.5,67517.7,5312.339
2026-02-12 10:00:00,67517.7,67998.8,67372.1,67979.5,5671.9
2026-02-12 11:00:00,67979.4,68265.5,67650.1,68031.8,9190.079
2026-02-12 12:00:00,68031.8,68125.8,67684.8,67832.4,6241.212
2026-02-12 13:00:00,67832.4,68375.9,67643.3,68339.9,8579.923
2026-02-12 14:00:00,68340.0,68385.0,67448.4,67547.5,12764.267
2026-02-12 15:00:00,67547.8,67970.9,66958.0,67107.0,17537.156
2026-02-12 16:00:00,67107.0,67221.9,65503.2,65825.7,32467.878
2026-02-12 17:00:00,65825.7,66238.8,65320.4,65383.9,16841.36
2026-02-12 18:00:00,65383.8,65763.0,65081.0,65559.4,12697.179
2026-02-12 19:00:00,65559.4,66090.8,65234.0,65760.7,8965.275
2026-02-12 20:00:00,65760.7,66008.7,65177.8,65401.0,7181.946
2026-02-12 21:00:00,65401.0,65873.3,65400.1,65821.8,3994.025
2026-02-12 22:00:00,65821.7,66382.0,65610.0,66262.4,6146.564
2026-02-12 23:00:00,66262.4,66460.8,66131.1,66243.1,5767.357
2026-02-13 00:00:00,66243.2,66498.4,65833.9,65881.4,5842.004
2026-02-13 01:00:00,65881.5,66595.2,65881.5,66423.4,4784.428
2026-02-13 02:00:00,66423.4,66732.8,66345.1,66627.9,3555.029
2026-02-13 03:00:00,66628.0,66778.5,66423.1,66519.6,3869.004
2026-02-13 04:00:00,66519.6,66650.2,66273.4,66299.9,3143.937
2026-02-13 05:00:00,66300.0,66477.1,66151.5,66151.5,3317.222
2026-02-13 06:00:00,66151.5,66367.5,65964.2,66333.7,3966.275
2026-02-13 07:00:00,66333.7,66545.7,66012.2,66183.3,5353.404
2026-02-13 08:00:00,66183.3,66723.0,66159.9,66673.0,5100.09
2026-02-13 09:00:00,66673.0,67046.2,66574.9,66924.3,6938.023
2026-02-13 10:00:00,66924.4,67095.1,66766.1,66939.4,5500.592
2026-02-13 11:00:00,66939.5,67196.8,66750.0,67137.8,5321.733
2026-02-13 12:00:00,67137.8,67180.1,66887.0,67050.0,3807.097
2026-02-13 13:00:00,67050.1,67600.0,66903.0,67238.2,12858.003
2026-02-13 14:00:00,67238.1,67999.9,66823.6,67709.5,20175.242
2026-02-13 15:00:00,67709.6,69289.5,67653.0,68652.0,34623.808
2026-02-13 16:00:00,68652.1,69473.7,68500.0,68920.8,17731.884
2026-02-13 17:00:00,68920.9,69215.7,68593.8,69003.9,8251.271
2026-02-13 18:00:00,69004.0,69378.8,68853.9,69086.7,7384.669
2026-02-13 19:00:00,69086.8,69197.0,68865.2,68904.2,4796.435
2026-02-13 20:00:00,68904.3,68936.1,68639.7,68750.1,5954.506
2026-02-13 21:00:00,68750.1,69055.9,68700.1,68869.2,4475.315
2026-02-13 22:00:00,68869.2,68975.9,68674.6,68968.9,3534.643
2026-02-13 23:00:00,68968.9,68985.4,68784.1,68821.5,2758.675
2026-02-14 00:00:00,68821.5,69118.1,68736.2,69062.2,3401.089
2026-02-14 01:00:00,69062.2,69082.8,68888.1,68932.0,2790.614
2026-02-14 02:00:00,68932.0,68981.1,68817.2,68849.2,2150.014
2026-02-14 03:00:00,68849.3,68994.1,68818.0,68947.7,1300.98
